15640.000000 0.888236
15650.000000 0.890214
15660.000000 0.891870
15670.000000 0.893451
15680.000000 0.895024
15690.000000 0.896610
15700.000000 0.898177
15710.000000 0.899490
15720.000000 0.900321
15730.000000 0.900680
15740.000000 0.900641
15750.000000 0.900284
15760.000000 0.899690
15770.000000 0.898890
15780.000000 0.897719
15790.000000 0.895960
15800.000000 0.893519
15810.000000 0.890790
15820.000000 0.888237
15830.000000 0.886120
15840.000000 0.884576
15850.000000 0.883476
15860.000000 0.882620
15870.000000 0.881839
15880.000000 0.881080
15890.000000 0.880320
15900.000000 0.879548
15910.000000 0.878810
15920.000000 0.878173
15930.000000 0.877730
15940.000000 0.877555
15950.000000 0.877617
15960.000000 0.877860
15970.000000 0.878265
15980.000000 0.878958
15990.000000 0.880100
16000.000000 0.881789
16010.000000 0.883870
16020.000000 0.886108
16030.000000 0.888210
16040.000000 0.889943
16050.000000 0.891386
16060.000000 0.892690
16070.000000 0.893995
16080.000000 0.895375
16090.000000 0.896890
16100.000000 0.898514
16110.000000 0.899880
16120.000000 0.900652
16130.000000 0.900960
16140.000000 0.901026
16150.000000 0.900983
16160.000000 0.900940
16170.000000 0.900950
16180.000000 0.900844
16190.000000 0.900400
16200.000000 0.899325
16210.000000 0.897060
16220.000000 0.893339
16230.000000 0.889350
16240.000000 0.886237
16250.000000 0.883520
16260.000000 0.880310
16270.000000 0.876112
16280.000000 0.871990
16290.000000 0.868949
16300.000000 0.866194
16310.000000 0.862480
16320.000000 0.857109
16330.000000 0.851570
16340.000000 0.847466
16350.000000 0.844651
16360.000000 0.842540
16370.000000 0.840616
16380.000000 0.838628
16390.000000 0.836390
16400.000000 0.833800
16410.000000 0.831080
16420.000000 0.828541
16430.000000 0.826500
16440.000000 0.825192
16450.000000 0.824505
16460.000000 0.824240
16470.000000 0.824215
16480.000000 0.824310
16490.000000 0.824472
16500.000000 0.824864
16510.000000 0.825700
16520.000000 0.827073
16530.000000 0.828580
16540.000000 0.829884
16550.000000 0.831407
16560.000000 0.833760
16570.000000 0.837228
16580.000000 0.840780
16590.000000 0.843434
16600.000000 0.845694
16610.000000 0.848440
16620.000000 0.852164
16630.000000 0.855810
16640.000000 0.858321
16650.000000 0.860183
16660.000000 0.862270
16670.000000 0.865127
16680.000000 0.867990
16690.000000 0.870042
16700.000000 0.871552
16710.000000 0.873060
16720.000000 0.874896
16730.000000 0.876540
16740.000000 0.877442
16750.000000 0.877767
16760.000000 0.877860
16770.000000 0.877998
16780.000000 0.878180
16790.000000 0.878343
16800.000000 0.878447
16810.000000 0.878460
16820.000000 0.878361
16830.000000 0.878180
16840.000000 0.877933
16850.000000 0.877522
16860.000000 0.876820
16870.000000 0.875774
16880.000000 0.874630
16890.000000 0.873641
16900.000000 0.872798
16910.000000 0.872030
16920.000000 0.871267
16930.000000 0.870462
16940.000000 0.869570
16950.000000 0.868607
16960.000000 0.867820
16970.000000 0.867439
16980.000000 0.867410
16990.000000 0.867613
17000.000000 0.867962
17010.000000 0.868380
17020.000000 0.868788
17030.000000 0.869110
17040.000000 0.869270
17050.000000 0.869239
17060.000000 0.869170
17070.000000 0.869232
17080.000000 0.869460
17090.000000 0.869842
17100.000000 0.870314
17110.000000 0.870800
17120.000000 0.871203
17130.000000 0.871348
17140.000000 0.871040
17150.000000 0.870109
17160.000000 0.868490
17170.000000 0.866237
17180.000000 0.863780
17190.000000 0.861532
17200.000000 0.859471
17210.000000 0.857470
17220.000000 0.855350
17230.000000 0.852745
17240.000000 0.849240
17250.000000 0.844585
17260.000000 0.839199
17270.000000 0.833686
17280.000000 0.828720
17290.000000 0.824819
17300.000000 0.821784
17310.000000 0.819240
17320.000000 0.816850
17330.000000 0.814428
17340.000000 0.811830
17350.000000 0.808985
17360.000000 0.806130
17370.000000 0.803555
17380.000000 0.801470
17390.000000 0.799999
17400.000000 0.799015
17410.000000 0.798330
17420.000000 0.797797
17430.000000 0.797444
17440.000000 0.797340
17450.000000 0.797573
17460.000000 0.798300
17470.000000 0.799576
17480.000000 0.800980
17490.000000 0.802178
17500.000000 0.803666
17510.000000 0.806150
17520.000000 0.809965
17530.000000 0.813970
17540.000000 0.816981
17550.000000 0.819121
17560.000000 0.820840
17570.000000 0.822426
17580.000000 0.823530
17590.000000 0.823783
17600.000000 0.823388
17610.000000 0.822690
17620.000000 0.821906
17630.000000 0.820745
17640.000000 0.818790
17650.000000 0.815507
17660.000000 0.809890
17670.000000 0.801046
17680.000000 0.788990
17690.000000 0.774501
17700.000000 0.760527
17710.000000 0.750550
17720.000000 0.746215
17730.000000 0.741790
17740.000000 0.730718
17750.000000 0.710533
17760.000000 0.679780
17770.000000 0.638571
17780.000000 0.593250
17790.000000 0.550373
17800.000000 0.511192
17810.000000 0.475610
17820.000000 0.443064
17830.000000 0.411067
17840.000000 0.376640
17850.000000 0.337587
17860.000000 0.294760
17870.000000 0.250736
17880.000000 0.211860
17890.000000 0.183332
17900.000000 0.162062
17910.000000 0.142880
17920.000000 0.122330
17930.000000 0.103840
17940.000000 0.091032
17950.000000 0.081465
17960.000000 0.071180
17970.000000 0.057800
17980.000000 0.045300
17990.000000 0.037819
18000.000000 0.033847
18010.000000 0.030460
18020.000000 0.025603
18030.000000 0.020700
18040.000000 0.017481
18050.000000 0.015423
18060.000000 0.013440
18070.000000 0.010809
18080.000000 0.008260
18090.000000 0.006612
18100.000000 0.005579
18110.000000 0.004600
